01, 25, 27, 24, 25, 54, 60, 45, 55, 590, 758, 457, 595
02, 25, 26, 25, 25, 51, 61, 44, 50, 573, 741, 464, 550
03, 25, 26, 25, 26, 54, 56, 54, 54, 514, 648, 465, 495
04, 26, 27, 25, 26, 56, 60, 51, 55, 507, 566, 471, 506
05, 26, 27, 26, 26, 56, 58, 51, 57, 544, 769, 476, 511
06, 26, 27, 25, 26, 52, 56, 46, 54, 627, 837, 480, 585
07, 26, 27, 25, 26, 52, 59, 48, 52, 532, 616, 464, 536
08, 25, 26, 25, 26, 55, 60, 51, 56, 616, 927, 485, 564
09, 26, 27, 25, 26, 55, 59, 51, 56, 645, 982, 508, 635
10, 26, 26, 26, 26, 55, 56, 55, 55, 503, 657, 464, 485
11, 26, 27, 26, 26, 56, 61, 51, 57, 516, 653, 455, 481
12, 26, 27, 25, 27, 57, 62, 51, 58, 549, 629, 477, 557
13, 24, 25, 24, 25, 56, 62, 51, 56, 557, 708, 461, 536
14, 24, 25, 24, 24, 55, 57, 51, 56, 522, 683, 466, 518
15, 24, 26, 24, 25, 55, 59, 52, 56, 644, 923, 489, 618
16, 25, 26, 25, 25, 57, 60, 56, 57, 603, 726, 503, 608
17, 24, 26, 23, 24, 58, 61, 53, 60, 510, 668, 442, 481
18, 22, 24, 21, 22, 43, 54, 34, 48, 496, 722, 440, 493
19, 22, 24, 21, 22, 40, 44, 37, 40, 525, 646, 446, 500
20, 21, 23, 21, 21, 39, 47, 30, 40, 529, 615, 461, 529
21, 22, 24, 21, 22, 32, 36, 28, 33, 522, 654, 440, 519
22, 22, 23, 20, 22, 39, 44, 33, 41, 558, 751, 453, 523
23, 21, 23, 20, 21, 37, 44, 29, 42, 526, 656, 455, 527
24, 19, 21, 19, 20, 34, 36, 32, 35, 476, 604, 432, 464
25, 20, 23, 19, 21, 37, 43, 35, 37, 525, 651, 450, 522
26, 20, 22, 20, 20, 45, 47, 42, 46, 484, 514, 457, 485
27, 21, 23, 20, 22, 47, 50, 45, 46, 543, 672, 466, 555
28, 22, 24, 21, 23, 42, 50, 31, 44, 537, 605, 491, 535
29, 22, 25, 21, 23, 33, 37, 27, 35, 580, 792, 467, 533
30, 22, 24, 21, 23, 32, 38, 28, 33, 539, 690, 470, 506
31, 21, 24, 20, 21, 38, 42, 34, 37, 513, 630, 468, 497
