01, 20, 23, 20, 21, 45, 55, 42, 46, 507, 553, 465, 510
02, 21, 25, 20, 21, 47, 54, 42, 49, 542, 663, 480, 526
03, 22, 25, 21, 23, 38, 47, 30, 37, 540, 623, 483, 536
04, 22, 24, 21, 23, 32, 37, 26, 34, 539, 717, 455, 511
05, 22, 24, 21, 22, 35, 38, 29, 37, 598, 747, 477, 596
06, 21, 24, 20, 21, 37, 40, 33, 38, 552, 677, 466, 544
07, 21, 23, 20, 21, 40, 42, 38, 40, 542, 759, 468, 512
08, 21, 24, 20, 20, 43, 49, 37, 44, 505, 611, 456, 485
09, 22, 24, 21, 23, 57, 65, 49, 56, 564, 675, 482, 566
10, 22, 24, 21, 22, 41, 57, 25, 39, 558, 674, 463, 552
11, 22, 24, 21, 23, 30, 35, 27, 30, 526, 641, 474, 525
12, 22, 24, 21, 23, 29, 34, 22, 29, 570, 735, 480, 567
13, 21, 24, 20, 22, 28, 32, 25, 29, 565, 754, 463, 560
14, 20, 22, 20, 20, 33, 38, 32, 33, 527, 710, 455, 507
15, 20, 24, 19, 20, 33, 38, 27, 36, 551, 711, 473, 514
16, 21, 24, 20, 21, 35, 42, 31, 35, 547, 688, 473, 552
17, 21, 23, 20, 21, 33, 35, 30, 35, 543, 672, 469, 539
18, 21, 23, 20, 22, 35, 39, 33, 35, 543, 658, 480, 541
19, 21, 24, 19, 21, 36, 38, 33, 37, 619, 859, 484, 579
20, 21, 23, 20, 21, 36, 38, 35, 37, 586, 798, 477, 590
21, 19, 22, 19, 19, 39, 44, 37, 39, 484, 570, 455, 479
22, 20, 22, 18, 20, 49, 61, 44, 48, 533, 651, 445, 563
23, 20, 22, 19, 21, 39, 52, 29, 34, 544, 658, 460, 541
24, 20, 22, 18, 20, 28, 34, 20, 28, 528, 641, 446, 520
25, 20, 22, 19, 20, 26, 30, 20, 28, 506, 555, 466, 505
26, 20, 23, 19, 20, 29, 36, 27, 30, 568, 719, 464, 587
27, 20, 22, 19, 20, 25, 32, 19, 24, 571, 842, 452, 552
28, 17, 20, 17, 17, 25, 27, 24, 26, 484, 753, 436, 467
29, 17, 19, 16, 17, 27, 29, 27, 28, 505, 591, 448, 489
30, 17, 22, 16, 17, 35, 52, 28, 29, 562, 677, 458, 528
