01, 26, 29, 25, 28, 57, 64, 49, 56, 508, 582, 451, 509
02, 26, 27, 26, 27, 58, 62, 55, 59, 542, 661, 457, 530
03, 25, 27, 25, 26, 60, 65, 55, 60, 600, 890, 455, 522
04, 25, 26, 25, 26, 63, 66, 62, 63, 536, 658, 456, 508
05, 25, 26, 25, 25, 62, 64, 62, 62, 469, 516, 439, 467
06, 25, 25, 25, 25, 59, 63, 55, 61, 512, 669, 431, 482
07, 25, 26, 24, 25, 53, 57, 48, 57, 555, 720, 449, 533
08, 25, 26, 25, 26, 52, 60, 49, 50, 519, 639, 457, 502
09, 25, 26, 25, 25, 61, 69, 57, 58, 511, 587, 460, 508
10, 25, 26, 24, 25, 63, 69, 54, 65, 593, 765, 485, 539
11, 25, 27, 24, 26, 63, 71, 52, 64, 580, 1096, 497, 527
12, 25, 27, 24, 26, 66, 71, 65, 66, 516, 576, 483, 511
13, 26, 27, 24, 26, 60, 67, 49, 59, 518, 612, 478, 509
14, 26, 27, 25, 27, 58, 62, 53, 58, 542, 710, 464, 503
15, 25, 27, 25, 26, 56, 59, 49, 56, 521, 611, 470, 519
16, 25, 27, 24, 26, 54, 56, 48, 54, 518, 783, 449, 501
17, 25, 27, 25, 26, 53, 58, 50, 54, 606, 853, 438, 615
18, 25, 26, 24, 25, 61, 72, 51, 65, 672, 856, 484, 662
19, 26, 27, 26, 27, 64, 72, 62, 65, 522, 986, 458, 492
20, 25, 27, 25, 26, 54, 62, 45, 53, 520, 708, 449, 501
21, 25, 27, 25, 26, 53, 57, 46, 54, 551, 703, 457, 518
22, 25, 27, 25, 26, 58, 65, 54, 58, 581, 697, 504, 577
23, 27, 28, 26, 28, 61, 63, 60, 62, 552, 670, 485, 532
24, 26, 28, 25, 27, 52, 61, 42, 52, 649, 1137, 481, 551
25, 26, 28, 25, 26, 51, 54, 46, 51, 645, 1049, 447, 633
26, 26, 26, 26, 26, 50, 51, 49, 50, 486, 703, 435, 463
27, 25, 26, 25, 26, 49, 51, 46, 51, 480, 557, 435, 463
28, 25, 26, 25, 26, 50, 53, 49, 50, 511, 634, 445, 492
29, 25, 26, 25, 25, 53, 59, 47, 53, 529, 742, 451, 508
30, 26, 27, 25, 26, 54, 57, 50, 55, 761, 1112, 499, 660
