01, 16, 23, 13, 14, 29, 45, 21, 23, 502, 619, 434, 480
02, 19, 23, 17, 19, 43, 57, 37, 41, 547, 714, 466, 532
03, 17, 20, 16, 19, 25, 37, 16, 24, 488, 597, 439, 486
04, 19, 23, 16, 19, 26, 33, 24, 26, 547, 738, 460, 525
05, 19, 23, 17, 19, 35, 46, 32, 33, 606, 717, 515, 608
06, 20, 23, 19, 20, 38, 42, 30, 39, 589, 816, 493, 586
07, 18, 21, 17, 18, 30, 34, 29, 30, 490, 716, 434, 461
08, 18, 22, 15, 17, 32, 38, 27, 33, 511, 652, 435, 473
09, 17, 23, 17, 17, 30, 33, 26, 31, 514, 678, 461, 494
10, 17, 21, 17, 17, 31, 34, 24, 32, 478, 583, 451, 474
11, 21, 23, 20, 22, 23, 38, 14, 20, 547, 685, 462, 550
12, 20, 23, 18, 19, 33, 42, 29, 33, 601, 827, 487, 590
13, 20, 23, 19, 21, 41, 52, 36, 40, 575, 815, 470, 573
14, 18, 21, 18, 19, 36, 41, 32, 36, 468, 550, 426, 459
15, 19, 23, 17, 18, 26, 32, 16, 29, 499, 711, 422, 488
16, 20, 23, 19, 20, 27, 37, 18, 27, 532, 694, 468, 528
17, 21, 22, 20, 21, 25, 33, 16, 23, 529, 637, 455, 525
18, 20, 23, 18, 21, 25, 37, 19, 22, 529, 656, 445, 518
19, 21, 23, 20, 22, 31, 36, 29, 31, 541, 715, 453, 509
20, 21, 23, 20, 21, 35, 44, 31, 31, 551, 878, 451, 522
21, 21, 23, 21, 21, 44, 49, 42, 44, 587, 931, 455, 538
22, 20, 23, 19, 20, 35, 48, 21, 38, 483, 568, 441, 471
23, 20, 23, 18, 20, 26, 31, 19, 28, 512, 671, 439, 494
24, 21, 23, 19, 21, 32, 37, 27, 31, 523, 614, 470, 523
25, 21, 24, 20, 21, 39, 50, 37, 37, 555, 1055, 448, 546
26, 23, 24, 22, 23, 28, 42, 15, 22, 542, 685, 461, 536
27, 21, 24, 21, 22, 26, 35, 21, 24, 550, 947, 446, 519
28, 21, 23, 21, 21, 40, 52, 35, 40, 521, 808, 450, 493
29, 22, 24, 21, 22, 49, 52, 46, 49, 548, 807, 453, 499
30, 22, 23, 22, 23, 48, 51, 46, 49, 595, 769, 473, 572
31, 22, 23, 22, 22, 41, 49, 31, 43, 507, 577, 466, 501
