01, 22, 23, 22, 23, 38, 41, 37, 38, 534, 675, 467, 508
02, 22, 22, 22, 22, 39, 40, 37, 40, 524, 626, 474, 519
03, 22, 23, 21, 22, 40, 47, 36, 40, 544, 921, 462, 535
04, 22, 22, 22, 22, 45, 48, 43, 45, 475, 572, 440, 463
05, 21, 23, 21, 22, 44, 51, 32, 48, 503, 613, 448, 482
06, 19, 22, 19, 20, 34, 37, 32, 36, 516, 687, 450, 504
07, 19, 21, 19, 20, 37, 41, 35, 37, 700, 1780, 441, 476
08, 20, 23, 19, 20, 38, 41, 35, 39, 529, 697, 468, 520
09, 20, 23, 19, 21, 28, 41, 16, 23, 515, 645, 442, 500
10, 19, 21, 18, 19, 23, 29, 19, 23, 499, 644, 436, 480
11, 18, 21, 18, 19, 28, 31, 26, 28, 464, 537, 432, 459
12, 19, 23, 18, 19, 31, 34, 30, 32, 483, 548, 437, 479
13, 23, 24, 22, 24, 38, 51, 32, 35, 523, 631, 465, 507
14, 21, 23, 19, 22, 53, 66, 42, 49, 512, 657, 460, 499
15, 22, 24, 20, 22, 25, 42, 19, 25, 532, 755, 465, 512
16, 20, 23, 18, 20, 34, 39, 31, 35, 545, 716, 457, 530
17, 21, 23, 21, 21, 43, 55, 38, 40, 537, 662, 463, 540
18, 21, 22, 21, 21, 44, 54, 34, 42, 488, 593, 441, 480
19, 21, 24, 20, 21, 31, 37, 23, 34, 490, 573, 435, 487
20, 21, 23, 21, 22, 33, 38, 27, 33, 538, 781, 473, 524
21, 22, 24, 22, 23, 31, 38, 15, 33, 670, 1943, 458, 511
22, 22, 24, 21, 22, 21, 32, 13, 21, 490, 625, 443, 477
23, 22, 23, 21, 22, 27, 34, 21, 28, 524, 734, 435, 483
24, 21, 23, 21, 22, 31, 38, 28, 31, 554, 745, 449, 514
25, 21, 22, 21, 22, 36, 37, 33, 36, 485, 650, 442, 470
26, 20, 23, 20, 21, 24, 33, 15, 26, 492, 612, 427, 488
27, 21, 23, 20, 21, 31, 41, 26, 31, 498, 599, 439, 503
28, 23, 24, 22, 23, 38, 44, 36, 39, 548, 673, 468, 523
29, 22, 23, 22, 22, 45, 51, 42, 44, 562, 1128, 471, 526
30, 22, 24, 22, 23, 42, 50, 30, 45, 542, 698, 455, 492
