01, 15, 22, 12, 13, 25, 35, 20, 23, 505, 607, 455, 487
02, 17, 20, 15, 17, 29, 44, 16, 33, 507, 623, 463, 498
03, 16, 21, 15, 16, 18, 24, 13, 20, 491, 593, 451, 482
04, 18, 23, 15, 19, 17, 22, 13, 17, 516, 627, 451, 508
05, 19, 24, 16, 20, 21, 29, 16, 19, 561, 834, 468, 545
06, 18, 21, 16, 18, 26, 29, 22, 26, 582, 732, 462, 574
07, 16, 18, 15, 16, 27, 29, 27, 27, 511, 674, 450, 491
08, 15, 18, 12, 15, 21, 27, 14, 19, 469, 528, 429, 466
09, 16, 22, 13, 16, 17, 22, 13, 18, 493, 645, 435, 493
10, 16, 21, 14, 16, 20, 27, 16, 18, 517, 673, 442, 505
11, 20, 24, 17, 21, 25, 35, 18, 25, 625, 747, 481, 646
12, 17, 21, 16, 19, 24, 32, 19, 24, 534, 672, 458, 529
13, 18, 22, 16, 17, 30, 36, 27, 28, 559, 677, 478, 553
14, 17, 20, 16, 17, 33, 39, 31, 33, 525, 617, 479, 514
15, 17, 21, 16, 17, 40, 50, 36, 37, 507, 568, 472, 503
16, 18, 22, 16, 18, 26, 42, 13, 27, 514, 603, 449, 514
17, 18, 21, 17, 19, 17, 21, 9, 18, 497, 613, 426, 504
18, 17, 20, 15, 18, 15, 18, 13, 16, 521, 712, 436, 518
19, 17, 22, 15, 17, 19, 29, 13, 17, 503, 613, 440, 502
20, 21, 23, 18, 22, 21, 26, 17, 20, 558, 672, 471, 562
21, 17, 19, 17, 18, 26, 28, 25, 26, 505, 569, 476, 502
22, 19, 24, 17, 17, 27, 39, 21, 29, 512, 575, 474, 513
23, 21, 24, 19, 21, 22, 26, 15, 24, 542, 677, 448, 542
24, 17, 21, 16, 17, 18, 19, 17, 18, 450, 530, 426, 446
25, 16, 19, 14, 15, 21, 33, 13, 19, 496, 691, 424, 452
26, 18, 22, 16, 18, 21, 28, 11, 24, 550, 699, 455, 548
27, 17, 20, 16, 18, 16, 19, 12, 17, 540, 803, 438, 527
28, 14, 17, 14, 14, 19, 21, 18, 19, 477, 648, 439, 464
