01, 24, 26, 23, 24, 62, 70, 58, 61, 574, 727, 488, 575
02, 25, 26, 24, 25, 66, 75, 61, 66, 602, 829, 485, 564
03, 24, 25, 23, 24, 67, 72, 61, 68, 572, 698, 484, 575
04, 24, 25, 24, 24, 65, 66, 63, 65, 487, 613, 445, 471
05, 24, 25, 24, 24, 67, 74, 62, 66, 531, 725, 447, 477
06, 25, 26, 24, 25, 68, 73, 64, 68, 603, 645, 560, 604
07, 25, 26, 25, 25, 67, 73, 60, 67, 548, 611, 474, 553
08, 25, 27, 24, 26, 64, 69, 57, 65, 519, 574, 482, 518
09, 25, 26, 24, 25, 69, 76, 57, 67, 538, 638, 468, 541
10, 25, 27, 24, 26, 69, 75, 61, 70, 551, 628, 500, 547
11, 26, 27, 25, 27, 66, 68, 59, 68, 514, 581, 482, 509
12, 25, 27, 24, 25, 63, 68, 51, 66, 519, 615, 466, 509
13, 26, 27, 25, 27, 61, 68, 48, 62, 528, 637, 473, 518
14, 26, 27, 25, 26, 60, 66, 55, 60, 555, 746, 453, 527
15, 26, 28, 25, 27, 59, 65, 55, 61, 569, 733, 482, 549
16, 27, 29, 25, 28, 53, 60, 40, 57, 1102, 2000, 542, 644
17, 26, 29, 24, 27, 52, 61, 42, 53, 1140, 2000, 528, 698
18, 28, 29, 27, 29, 58, 61, 56, 58, 499, 568, 462, 497
19, 27, 30, 25, 28, 58, 62, 41, 60, 534, 628, 472, 535
20, 29, 30, 28, 30, 59, 61, 58, 60, 512, 588, 474, 508
21, 28, 31, 26, 30, 55, 61, 42, 59, 523, 637, 463, 492
22, 27, 30, 26, 29, 52, 57, 38, 54, 499, 561, 462, 498
23, 27, 30, 25, 28, 52, 56, 44, 54, 580, 778, 457, 518
24, 27, 30, 26, 27, 52, 57, 44, 54, 584, 710, 469, 584
25, 29, 30, 28, 30, 54, 56, 53, 55, 485, 556, 451, 479
26, 30, 31, 30, 30, 54, 57, 53, 54, 469, 493, 448, 469
27, 27, 30, 26, 27, 53, 59, 45, 54, 491, 597, 435, 482
28, 26, 29, 25, 26, 58, 62, 54, 59, 516, 578, 466, 514
29, 27, 29, 25, 28, 57, 60, 49, 58, 543, 655, 474, 531
30, 27, 29, 25, 27, 59, 63, 53, 60, 604, 773, 489, 562
31, 27, 29, 25, 28, 55, 60, 47, 58, 610, 928, 490, 616
