01, 26, 27, 24, 27, 71, 77, 66, 70, 523, 609, 462, 521
02, 25, 27, 23, 26, 60, 69, 48, 60, 537, 857, 463, 526
03, 26, 28, 24, 26, 57, 65, 52, 57, 573, 704, 472, 563
04, 25, 27, 23, 26, 64, 77, 58, 62, 494, 578, 459, 488
05, 27, 28, 25, 27, 65, 70, 64, 65, 492, 536, 462, 490
06, 26, 28, 23, 27, 66, 76, 60, 67, 504, 590, 456, 494
07, 26, 28, 24, 25, 69, 77, 55, 70, 519, 611, 459, 518
08, 26, 28, 24, 27, 65, 75, 53, 67, 588, 1469, 467, 541
09, 25, 28, 24, 25, 67, 76, 59, 66, 553, 750, 485, 545
10, 25, 27, 23, 26, 66, 75, 56, 67, 571, 1081, 480, 556
11, 26, 28, 25, 27, 67, 77, 60, 66, 502, 578, 464, 494
12, 28, 30, 26, 28, 62, 67, 51, 66, 601, 1052, 460, 485
13, 28, 28, 28, 28, 58, 60, 57, 58, 466, 528, 438, 463
14, 25, 28, 24, 25, 66, 75, 59, 68, 517, 653, 439, 525
15, 26, 27, 25, 27, 62, 65, 58, 63, 511, 823, 450, 495
16, 25, 26, 25, 26, 58, 60, 56, 60, 495, 567, 446, 493
17, 25, 26, 25, 25, 62, 68, 57, 63, 518, 634, 444, 515
18, 24, 25, 24, 25, 67, 71, 65, 66, 490, 539, 455, 487
19, 25, 26, 25, 25, 69, 70, 69, 69, 489, 519, 467, 489
20, 25, 28, 24, 26, 69, 77, 61, 70, 526, 600, 470, 531
21, 25, 27, 24, 25, 71, 77, 66, 72, 546, 675, 478, 534
22, 25, 28, 23, 25, 69, 76, 64, 70, 632, 737, 519, 637
23, 25, 28, 23, 27, 70, 77, 61, 69, 554, 694, 478, 542
24, 25, 27, 23, 25, 69, 78, 61, 69, 599, 860, 509, 596
25, 25, 27, 23, 26, 71, 79, 65, 70, 580, 688, 513, 570
26, 27, 28, 26, 28, 69, 71, 68, 69, 529, 661, 472, 515
27, 25, 29, 23, 25, 68, 76, 58, 69, 515, 596, 461, 516
28, 24, 27, 23, 25, 71, 78, 62, 72, 580, 797, 480, 577
29, 26, 28, 24, 27, 63, 76, 54, 64, 557, 718, 471, 562
30, 25, 28, 23, 25, 60, 68, 53, 61, 513, 616, 456, 495
31, 25, 27, 23, 25, 67, 76, 59, 67, 586, 762, 506, 567
