01, 21, 25, 18, 21, 43, 47, 41, 44, 819, 1214, 583, 839
02, 21, 24, 19, 21, 37, 49, 25, 41, 694, 984, 516, 713
03, 21, 25, 18, 20, 31, 39, 29, 31, 751, 1332, 490, 692
04, 21, 25, 20, 21, 38, 42, 34, 39, 802, 992, 617, 784
05, 19, 21, 18, 20, 39, 40, 37, 39, 514, 702, 446, 483
06, 20, 24, 17, 19, 32, 37, 27, 33, 687, 1220, 442, 592
07, 21, 25, 19, 20, 32, 41, 29, 31, 717, 1110, 462, 715
08, 21, 25, 19, 21, 37, 46, 32, 36, 594, 790, 486, 594
09, 21, 25, 20, 21, 38, 42, 33, 38, 641, 995, 478, 609
10, 20, 24, 19, 20, 32, 39, 24, 35, 564, 840, 456, 539
11, 19, 22, 19, 19, 29, 32, 27, 29, 559, 1128, 442, 507
12, 17, 19, 17, 18, 36, 39, 32, 37, 455, 501, 425, 451
13, 19, 23, 16, 18, 41, 44, 37, 41, 615, 922, 424, 583
14, 19, 24, 16, 17, 36, 44, 25, 39, 621, 1092, 450, 570
15, 20, 24, 18, 19, 32, 34, 29, 32, 575, 815, 474, 561
16, 20, 24, 19, 20, 35, 44, 33, 36, 578, 884, 457, 532
17, 21, 24, 18, 22, 36, 43, 29, 36, 646, 1120, 456, 568
18, 20, 24, 19, 20, 44, 51, 40, 44, 631, 886, 490, 651
19, 19, 20, 19, 20, 42, 46, 40, 42, 507, 652, 445, 482
20, 19, 23, 18, 19, 43, 48, 41, 43, 517, 675, 436, 501
21, 20, 23, 18, 21, 45, 48, 42, 47, 634, 987, 493, 623
22, 20, 23, 19, 20, 41, 48, 34, 41, 540, 735, 447, 518
23, 20, 23, 18, 20, 35, 38, 32, 35, 598, 863, 439, 483
24, 20, 23, 19, 20, 36, 45, 32, 35, 646, 1024, 462, 626
25, 19, 20, 18, 19, 38, 40, 37, 38, 483, 609, 448, 476
26, 19, 21, 19, 20, 38, 40, 38, 39, 455, 479, 432, 456
27, 21, 23, 20, 21, 40, 44, 36, 41, 522, 653, 442, 545
28, 21, 23, 19, 22, 42, 44, 38, 43, 655, 1274, 481, 575
29, 21, 23, 20, 21, 41, 44, 38, 42, 617, 1220, 474, 576
30, 21, 23, 20, 21, 45, 53, 42, 44, 657, 1079, 495, 656
