01, 15, 16, 15, 16, 40, 41, 38, 40, 479, 523, 448, 474
02, 18, 23, 15, 18, 43, 51, 40, 44, 736, 1873, 440, 647
03, 20, 24, 17, 20, 38, 45, 31, 38, 838, 2000, 502, 689
04, 21, 25, 18, 23, 35, 41, 30, 36, 745, 1236, 521, 725
05, 20, 25, 18, 20, 34, 40, 21, 38, 769, 1529, 508, 683
06, 19, 25, 17, 18, 30, 43, 26, 27, 739, 1585, 459, 540
07, 17, 23, 16, 17, 36, 41, 35, 36, 612, 1200, 467, 529
08, 14, 16, 14, 15, 39, 41, 37, 40, 460, 484, 441, 461
09, 18, 24, 14, 19, 42, 48, 39, 42, 764, 1409, 435, 696
10, 18, 21, 18, 19, 47, 49, 47, 47, 726, 1098, 571, 663
11, 21, 25, 19, 20, 43, 50, 27, 47, 728, 1601, 506, 574
12, 22, 25, 21, 22, 32, 36, 27, 32, 880, 1632, 542, 759
13, 20, 23, 19, 20, 36, 39, 33, 37, 837, 1454, 540, 699
14, 20, 22, 19, 21, 36, 40, 32, 37, 812, 1335, 510, 739
15, 16, 21, 16, 16, 36, 38, 36, 37, 656, 1209, 469, 563
16, 17, 21, 15, 19, 33, 38, 25, 36, 785, 1797, 453, 776
17, 17, 22, 15, 17, 30, 36, 28, 30, 924, 2000, 497, 806
18, 18, 23, 17, 18, 33, 35, 30, 34, 772, 1528, 525, 746
19, 20, 24, 18, 19, 36, 44, 33, 35, 779, 1071, 576, 785
20, 21, 23, 20, 21, 37, 45, 25, 38, 787, 2000, 499, 659
21, 21, 23, 20, 21, 26, 31, 23, 26, 530, 715, 485, 523
22, 19, 20, 19, 20, 32, 34, 31, 32, 479, 524, 443, 474
23, 21, 24, 19, 20, 35, 44, 32, 35, 777, 1681, 438, 630
24, 18, 23, 17, 18, 29, 34, 26, 29, 544, 1040, 442, 489
25, 18, 22, 16, 17, 27, 32, 25, 26, 721, 1618, 450, 552
26, 20, 23, 18, 21, 29, 33, 27, 30, 710, 858, 556, 710
27, 21, 24, 19, 23, 38, 48, 33, 37, 784, 1273, 562, 712
28, 22, 24, 21, 22, 46, 49, 41, 47, 688, 996, 519, 690
29, 16, 22, 15, 16, 43, 44, 41, 43, 515, 847, 445, 474
30, 17, 23, 14, 17, 41, 51, 34, 40, 662, 1337, 447, 546
31, 19, 24, 16, 18, 38, 40, 36, 40, 677, 1294, 476, 584
