01, 20, 22, 20, 20, 35, 37, 33, 35, 475, 519, 444, 472
02, 20, 20, 20, 20, 38, 42, 37, 38, 473, 492, 450, 474
03, 20, 20, 20, 20, 48, 58, 42, 45, 502, 667, 449, 488
04, 21, 24, 19, 21, 35, 50, 24, 31, 529, 689, 456, 515
05, 21, 24, 20, 22, 29, 33, 26, 30, 552, 676, 472, 547
06, 21, 24, 20, 22, 33, 37, 32, 33, 567, 683, 488, 567
07, 23, 25, 22, 24, 41, 58, 34, 36, 710, 1017, 490, 621
08, 21, 22, 21, 21, 44, 46, 44, 45, 536, 616, 485, 531
09, 21, 23, 20, 21, 32, 44, 23, 30, 516, 712, 446, 507
10, 19, 21, 19, 20, 29, 31, 26, 29, 500, 666, 463, 488
11, 20, 23, 18, 19, 28, 31, 23, 29, 498, 590, 438, 497
12, 21, 25, 18, 21, 27, 30, 25, 28, 528, 651, 460, 519
13, 22, 26, 19, 23, 33, 41, 27, 34, 567, 743, 457, 552
14, 21, 23, 20, 21, 34, 39, 25, 36, 537, 703, 480, 512
15, 23, 25, 21, 24, 32, 38, 27, 33, 565, 730, 494, 546
16, 21, 23, 20, 21, 38, 47, 35, 38, 552, 701, 476, 555
17, 23, 27, 21, 23, 35, 39, 30, 36, 553, 692, 494, 554
18, 21, 25, 21, 22, 44, 60, 37, 38, 558, 671, 500, 553
19, 23, 25, 21, 23, 52, 63, 42, 50, 604, 877, 502, 593
20, 23, 24, 22, 23, 56, 61, 54, 56, 512, 572, 466, 508
21, 23, 25, 22, 23, 36, 55, 21, 34, 538, 683, 480, 529
22, 21, 23, 21, 21, 35, 40, 31, 34, 477, 544, 442, 476
23, 22, 25, 20, 21, 34, 40, 23, 33, 493, 568, 444, 482
24, 21, 24, 20, 21, 29, 33, 23, 29, 483, 550, 443, 480
25, 21, 25, 19, 20, 38, 46, 34, 38, 496, 642, 441, 487
26, 21, 25, 19, 21, 41, 50, 35, 43, 613, 819, 509, 604
27, 21, 25, 19, 22, 38, 42, 32, 39, 521, 604, 467, 525
28, 21, 24, 20, 22, 29, 38, 16, 34, 531, 671, 464, 521
29, 19, 23, 18, 19, 26, 31, 19, 26, 463, 508, 438, 460
30, 18, 22, 16, 19, 33, 44, 26, 31, 492, 582, 449, 486
