01, 19, 24, 16, 18, 31, 38, 23, 33, 695, 1275, 483, 679
02, 15, 18, 15, 16, 32, 34, 31, 32, 501, 647, 457, 483
03, 18, 25, 14, 19, 32, 40, 28, 34, 852, 2000, 452, 659
04, 19, 24, 16, 19, 36, 42, 31, 36, 1069, 1883, 683, 1039
05, 19, 24, 17, 18, 31, 40, 21, 31, 686, 1038, 508, 636
06, 17, 22, 14, 16, 23, 28, 17, 23, 546, 789, 450, 516
07, 17, 23, 13, 20, 24, 29, 20, 23, 811, 1562, 447, 745
08, 14, 22, 13, 14, 28, 29, 24, 28, 638, 1288, 469, 572
09, 11, 13, 11, 12, 27, 28, 26, 27, 455, 487, 430, 453
10, 15, 22, 10, 17, 29, 39, 25, 28, 806, 1755, 430, 797
11, 13, 17, 13, 13, 30, 31, 29, 30, 561, 859, 468, 516
12, 15, 24, 12, 13, 30, 35, 27, 31, 779, 1622, 456, 723
13, 21, 24, 17, 22, 28, 38, 22, 30, 773, 1575, 565, 655
14, 20, 25, 18, 21, 36, 39, 33, 37, 869, 1437, 626, 778
15, 18, 24, 18, 19, 39, 41, 36, 39, 635, 1132, 541, 603
16, 16, 18, 16, 17, 41, 45, 39, 41, 517, 566, 469, 510
17, 18, 24, 16, 18, 43, 46, 38, 44, 695, 1077, 458, 669
18, 20, 25, 16, 21, 39, 48, 29, 40, 1025, 1947, 480, 886
19, 21, 25, 17, 22, 37, 46, 30, 38, 870, 1470, 600, 859
20, 20, 24, 17, 20, 39, 45, 36, 39, 725, 1082, 519, 705
21, 20, 25, 17, 21, 42, 52, 37, 42, 958, 2000, 543, 877
22, 19, 24, 18, 19, 44, 52, 38, 45, 790, 1405, 528, 765
23, 23, 24, 21, 24, 33, 43, 29, 34, 532, 661, 468, 522
24, 21, 24, 18, 23, 31, 45, 24, 29, 843, 1892, 451, 655
25, 20, 24, 18, 21, 36, 42, 32, 37, 1077, 1989, 667, 988
26, 20, 23, 18, 20, 40, 44, 35, 41, 797, 1343, 560, 774
27, 20, 24, 18, 20, 35, 46, 26, 37, 704, 1339, 497, 630
28, 20, 23, 16, 21, 39, 46, 28, 41, 858, 2000, 465, 723
29, 17, 23, 16, 17, 33, 40, 30, 33, 515, 685, 469, 502
